game_id,date,season,status,home_team_id,away_team_id,home_team_name,away_team_name,home_runs,away_runs,runs_diff,winner,home_days_since_last_game,away_days_since_last_game,home_win_streak,away_win_streak,spread_home,odd_home_american,odd_home_decimal,odd_sign_home,spread_away,odd_away_american,odd_away_decimal,odd_sign_away,predicted_winner,model_prob_home,model_prob_away,predicted_diff,diff_vs_line_home,diff_vs_line_away,implied_prob_home,implied_prob_away,edge_home,edge_away,ev_home,ev_away,cover_streak_home_10,cover_streak_away_10,cover_team,predicted_cover,prob_cover_away,prob_cover_home,stake,profit
25410,2025-06-14,2025,STATUS_FINAL,12,20,Kansas City Royals,Oakland Athletics,0.0000000000,4.0000000000,4.0000000000,0,1,1,0,1,-1.5000000000,131,2.3100000000,1,1.5000000000,-148,1.6756756757,0,1,0.5309592310,0.4690407690,3.3755100531,1.8755100531,4.8755100531,0.4329004329,0.5967741935,0.0980587981,-0.1277334246,0.2265158236,-0.2140397925,1,3,0,0,0.5934559263,0.4065440737,20000.0000000000,13513.5135135135
25414,2025-06-14,2025,STATUS_FINAL,1,23,Arizona Diamondbacks,San Diego Padres,4.0000000000,7.0000000000,3.0000000000,0,1,1,4,0,-1.5000000000,118,2.1800000000,1,1.5000000000,-140,1.7142857143,0,0,0.4837891391,0.5162108609,3.8982934125,2.3982934125,5.3982934125,0.4587155963,0.5833333333,0.0250735427,-0.0671224724,0.0546603232,-0.1150670955,4,2,0,0,0.6119200658,0.3880799342,20000.0000000000,14285.7142857143
25757,2025-06-15,2025,STATUS_FINAL,10,7,Detroit Tigers,Cincinnati Reds,4.0000000000,8.0000000000,4.0000000000,0,1,1,0,1,-1.5000000000,114,2.1400000000,1,1.5000000000,-141,1.7092198582,0,1,0.5061656884,0.4938343116,3.2633956297,1.7633956297,4.7633956297,0.4672897196,0.5850622407,0.0388759688,-0.0912279291,0.0831945732,-0.1559285880,3,4,0,0,0.6018646751,0.3981353249,20000.0000000000,14184.3971631206
25765,2025-06-15,2025,STATUS_FINAL,12,20,Kansas City Royals,Oakland Athletics,2.0000000000,3.0000000000,1.0000000000,0,1,1,0,2,-1.5000000000,135,2.3500000000,1,1.5000000000,-160,1.6250000000,0,1,0.5264290996,0.4735709004,3.3826108952,1.8826108952,4.8826108952,0.4255319149,0.6153846154,0.1008971847,-0.1418137150,0.2371083842,-0.2304472869,1,3,0,0,0.6065693960,0.3934306040,20000.0000000000,12500.0000000000
25764,2025-06-15,2025,STATUS_FINAL,11,17,Houston Astros,Minnesota Twins,2.0000000000,1.0000000000,1.0000000000,1,1,1,4,0,-1.5000000000,150,2.5000000000,1,1.5000000000,-175,1.5714285714,0,0,0.4861919861,0.5138080139,3.6897233697,2.1897233697,5.1897233697,0.4000000000,0.6363636364,0.0861919861,-0.1225556225,0.2154799653,-0.1925874068,3,2,0,0,0.6107103025,0.3892896975,20000.0000000000,11428.5714285714
25761,2025-06-15,2025,STATUS_FINAL,18,27,New York Mets,Tampa Bay Rays,0.0000000000,9.0000000000,9.0000000000,0,1,1,0,2,-1.5000000000,141,2.4100000000,1,1.5000000000,-160,1.6250000000,0,1,0.5299115138,0.4700884862,3.6122090648,2.1122090648,5.1122090648,0.4149377593,0.6153846154,0.1149737545,-0.1452961292,0.2770867483,-0.2361062100,1,0,0,0,0.6138545179,0.3861454821,20000.0000000000,12500.0000000000
26452,2025-06-17,2025,STATUS_FINAL,7,17,Cincinnati Reds,Minnesota Twins,6.0000000000,5.0000000000,1.0000000000,1,2,2,2,0,-1.5000000000,160,2.6000000000,1,1.5000000000,-194,1.5154639175,0,1,0.5038996368,0.4961003632,3.3654050385,1.8654050385,4.8654050385,0.3846153846,0.6598639456,0.1192842522,-0.1637635824,0.3101390558,-0.2481778002,3,2,0,0,0.6146152743,0.3853847257,20000.0000000000,10309.2783505155
26668,2025-06-18,2025,STATUS_FINAL,7,17,Cincinnati Reds,Minnesota Twins,4.0000000000,2.0000000000,2.0000000000,1,1,1,3,0,-1.5000000000,161,2.6100000000,1,1.5000000000,-183,1.5464480874,0,0,0.4935599286,0.5064400714,3.4063331354,1.9063331354,4.9063331354,0.3831417625,0.6466431095,0.1104181662,-0.1402030381,0.2881914137,-0.2168167202,3,2,1,0,0.6191218433,0.3808781567,20000.0000000000,-20000.0000000000
26675,2025-06-18,2025,STATUS_FINAL,25,4,Seattle Mariners,Boston Red Sox,1.0000000000,3.0000000000,2.0000000000,0,1,1,1,0,1.5000000000,-173,1.5780346821,0,-1.5000000000,153,2.5300000000,1,1,0.5657632021,0.4342367979,3.0422029593,4.5422029593,1.5422029593,0.6336996337,0.3952569170,-0.0679364316,0.0389798809,-0.1072060452,0.0986190987,3,4,0,1,0.3882770193,0.6117229807,20000.0000000000,-20000.0000000000
26919,2025-06-19,2025,STATUS_FINAL,29,1,Toronto Blue Jays,Arizona Diamondbacks,5.0000000000,9.0000000000,4.0000000000,0,1,1,2,0,-1.5000000000,138,2.3800000000,1,1.5000000000,-166,1.6024096386,0,0,0.4993589155,0.5006410845,3.6488668069,2.1488668069,5.1488668069,0.4201680672,0.6240601504,0.0791908483,-0.1234190659,0.1884742189,-0.1977679008,1,4,0,0,0.6141732051,0.3858267949,20000.0000000000,12048.1927710843
26920,2025-06-19,2025,STATUS_FINAL,27,3,Tampa Bay Rays,Baltimore Orioles,1.0000000000,4.0000000000,3.0000000000,0,1,1,1,0,-1.5000000000,152,2.5200000000,1,1.5000000000,-173,1.5780346821,0,0,0.4991841332,0.5008158668,3.2436373573,1.7436373573,4.7436373573,0.3968253968,0.6336996337,0.1023587363,-0.1328837669,0.2579440156,-0.2096951928,2,3,0,0,0.6168495382,0.3831504618,20000.0000000000,11560.6936416185
26922,2025-06-19,2025,STATUS_FINAL,7,17,Cincinnati Reds,Minnesota Twins,5.0000000000,12.0000000000,7.0000000000,0,1,1,4,0,1.5000000000,-185,1.5405405405,0,-1.5000000000,150,2.5000000000,1,0,0.4965538056,0.5034461944,3.3970593424,4.8970593424,1.8970593424,0.6491228070,0.4000000000,-0.1525690014,0.1034461944,-0.2350387318,0.2586154859,3,2,0,1,0.4078341643,0.5921658357,20000.0000000000,-20000.0000000000
26923,2025-06-19,2025,STATUS_FINAL,2,18,Atlanta Braves,New York Mets,7.0000000000,1.0000000000,6.0000000000,1,1,1,2,0,-1.5000000000,151,2.5100000000,1,1.5000000000,-174,1.5747126437,0,1,0.5170411254,0.4829588746,3.6279192032,2.1279192032,5.1279192032,0.3984063745,0.6350364964,0.1186347509,-0.1520776218,0.2977732248,-0.2394785538,3,1,1,0,0.6124462941,0.3875537059,20000.0000000000,-20000.0000000000
26927,2025-06-19,2025,STATUS_FINAL,5,16,Chicago Cubs,Milwaukee Brewers,7.0000000000,8.0000000000,1.0000000000,0,2,2,3,0,-1.5000000000,166,2.6600000000,1,1.5000000000,-190,1.5263157895,0,1,0.5017073903,0.4982926097,3.4995644889,1.9995644889,4.9995644889,0.3759398496,0.6551724138,0.1257675407,-0.1568798041,0.3345416583,-0.2394481221,1,2,0,0,0.6163312173,0.3836687827,20000.0000000000,10526.3157894737
26929,2025-06-19,2025,STATUS_FINAL,24,8,San Francisco Giants,Cleveland Guardians,2.0000000000,1.0000000000,1.0000000000,1,1,1,0,2,-1.5000000000,131,2.3100000000,1,1.5000000000,-152,1.6578947368,0,1,0.5357316985,0.4642683015,3.4382633685,1.9382633685,4.9382633685,0.4329004329,0.6031746032,0.1028312656,-0.1389063016,0.2375402234,-0.2302920264,1,2,0,0,0.5965648859,0.4034351141,20000.0000000000,13157.8947368421
26960,2025-06-20,2025,STATUS_FINAL,26,7,St. Louis Cardinals,Cincinnati Reds,6.0000000000,1.0000000000,5.0000000000,1,1,1,3,0,-1.5000000000,148,2.4800000000,1,1.5000000000,-170,1.5882352941,0,1,0.5173469996,0.4826530004,3.7635840443,2.2635840443,5.2635840443,0.4032258065,0.6296296296,0.1141211932,-0.1469766293,0.2830205591,-0.2334334700,0,2,1,0,0.6018525784,0.3981474216,20000.0000000000,-20000.0000000000
26961,2025-06-20,2025,STATUS_FINAL,17,16,Minnesota Twins,Milwaukee Brewers,6.0000000000,17.0000000000,11.0000000000,0,1,1,1,1,-1.5000000000,130,2.3000000000,1,1.5000000000,-148,1.6756756757,0,0,0.4916716549,0.5083283451,3.3493574599,1.8493574599,4.8493574599,0.4347826087,0.5967741935,0.0568890462,-0.0884458485,0.1308448063,-0.1482065569,2,2,0,0,0.6146318838,0.3853681162,20000.0000000000,13513.5135135135
26962,2025-06-20,2025,STATUS_FINAL,5,25,Chicago Cubs,Seattle Mariners,4.0000000000,9.0000000000,5.0000000000,0,1,2,0,0,-1.5000000000,144,2.4400000000,1,1.5000000000,-165,1.6060606061,0,0,0.4894584113,0.5105415887,3.3868655912,1.8868655912,4.8868655912,0.4098360656,0.6226415094,0.0796223457,-0.1120999207,0.1942785235,-0.1800392666,1,3,0,0,0.6167741521,0.3832258479,20000.0000000000,12121.2121212121
27606,2025-06-21,2025,STATUS_FINAL,17,16,Minnesota Twins,Milwaukee Brewers,0.0000000000,9.0000000000,9.0000000000,0,1,1,0,2,-1.5000000000,151,2.5100000000,1,1.5000000000,-172,1.5813953488,0,0,0.4998167025,0.5001832975,3.3411718752,1.8411718752,4.8411718752,0.3984063745,0.6323529412,0.1014103280,-0.1321696436,0.2545399232,-0.2090124597,1,2,0,0,0.6214252776,0.3785747224,20000.0000000000,11627.9069767442
27740,2025-06-22,2025,STATUS_FINAL,26,7,St. Louis Cardinals,Cincinnati Reds,1.0000000000,4.0000000000,3.0000000000,0,1,1,5,0,1.5000000000,-165,1.6060606061,0,-1.5000000000,140,2.4000000000,1,1,0.5177507654,0.4822492346,3.6510114466,5.1510114466,2.1510114466,0.6226415094,0.4166666667,-0.1048907440,0.0655825679,-0.1684608919,0.1573981631,1,1,0,1,0.3986912044,0.6013087956,20000.0000000000,-20000.0000000000
27739,2025-06-22,2025,STATUS_FINAL,22,28,Pittsburgh Pirates,Texas Rangers,8.0000000000,3.0000000000,5.0000000000,1,1,1,0,2,1.5000000000,-190,1.5263157895,0,-1.5000000000,155,2.5500000000,1,0,0.4968042023,0.5031957977,3.3973762866,4.8973762866,1.8973762866,0.6551724138,0.3921568627,-0.1583682115,0.1110389350,-0.2417199018,0.2831492842,2,1,1,1,0.3988748389,0.6011251611,20000.0000000000,10526.3157894737
28125,2025-06-24,2025,STATUS_FINAL,11,21,Houston Astros,Philadelphia Phillies,1.0000000000,0.0000000000,1.0000000000,1,2,2,1,1,-1.5000000000,146,2.4600000000,1,1.5000000000,-165,1.6060606061,0,0,0.4998852400,0.5001147600,3.5985749676,2.0985749676,5.0985749676,0.4065040650,0.6226415094,0.0933811749,-0.1225267494,0.2297176904,-0.1967853854,2,4,0,0,0.6181742732,0.3818257268,20000.0000000000,12121.2121212121
28129,2025-06-24,2025,STATUS_FINAL,9,14,Colorado Rockies,Los Angeles Dodgers,7.0000000000,9.0000000000,2.0000000000,0,2,2,1,1,1.5000000000,145,2.4500000000,1,-1.5000000000,-175,1.5714285714,0,0,0.4052587289,0.5947412711,4.4950447494,5.9950447494,2.9950447494,0.4081632653,0.6363636364,-0.0029045364,-0.0416223652,-0.0071161143,-0.0654065739,1,4,0,0,0.6070215163,0.3929784837,20000.0000000000,11428.5714285714
28128,2025-06-24,2025,STATUS_FINAL,12,27,Kansas City Royals,Tampa Bay Rays,1.0000000000,5.0000000000,4.0000000000,0,2,2,0,0,-1.5000000000,155,2.5500000000,1,1.5000000000,-176,1.5681818182,0,1,0.5009806275,0.4990193725,3.5003720747,2.0003720747,5.0003720747,0.3921568627,0.6376811594,0.1088237647,-0.1386617869,0.2775006001,-0.2174468931,1,4,0,0,0.6147710842,0.3852289158,20000.0000000000,11363.6363636364
28441,2025-06-25,2025,STATUS_FINAL,18,2,New York Mets,Atlanta Braves,7.0000000000,3.0000000000,4.0000000000,1,1,1,0,2,-1.5000000000,146,2.4600000000,1,1.5000000000,-165,1.6060606061,0,1,0.5288823694,0.4711176306,3.6623378728,2.1623378728,5.1623378728,0.4065040650,0.6226415094,0.1223783044,-0.1515238789,0.3010506288,-0.2433565327,1,3,1,0,0.6095208439,0.3904791561,20000.0000000000,-20000.0000000000
28452,2025-06-25,2025,STATUS_FINAL,9,14,Colorado Rockies,Los Angeles Dodgers,1.0000000000,8.0000000000,7.0000000000,0,1,1,0,2,1.5000000000,189,2.8900000000,1,-1.5000000000,-218,1.4587155963,0,0,0.4081292040,0.5918707960,4.5452966710,6.0452966710,3.0452966710,0.3460207612,0.6855345912,0.0621084427,-0.0936637952,0.1794933995,-0.1366288388,1,4,0,0,0.6172032196,0.3827967804,20000.0000000000,9174.3119266055
28450,2025-06-25,2025,STATUS_FINAL,17,25,Minnesota Twins,Seattle Mariners,2.0000000000,0.0000000000,2.0000000000,1,1,1,0,3,-1.5000000000,171,2.7100000000,1,1.5000000000,-195,1.5128205128,0,0,0.4765042328,0.5234957672,3.3702954465,1.8702954465,4.8702954465,0.3690036900,0.6610169492,0.1075005428,-0.1375211820,0.2913264709,-0.2080448650,1,2,1,0,0.6331596078,0.3668403922,20000.0000000000,-20000.0000000000
28502,2025-06-26,2025,STATUS_FINAL,18,2,New York Mets,Atlanta Braves,4.0000000000,0.0000000000,4.0000000000,1,1,1,1,0,1.5000000000,-190,1.5263157895,0,-1.5000000000,155,2.5500000000,1,0,0.4954789568,0.5045210432,3.5585778830,5.0585778830,2.0585778830,0.6551724138,0.3921568627,-0.1596934570,0.1123641805,-0.2437426449,0.2865286602,2,2,1,1,0.4082337623,0.5917662377,20000.0000000000,10526.3157894737
28509,2025-06-26,2025,STATUS_FINAL,9,14,Colorado Rockies,Los Angeles Dodgers,1.0000000000,3.0000000000,2.0000000000,0,1,1,0,3,1.5000000000,161,2.6100000000,1,-1.5000000000,-183,1.5464480874,0,0,0.4177242395,0.5822757605,4.5889292339,6.0889292339,3.0889292339,0.3831417625,0.6466431095,0.0345824770,-0.0643673490,0.0902602651,-0.0995407638,1,3,0,0,0.6021888004,0.3978111996,20000.0000000000,10928.9617486339
28506,2025-06-26,2025,STATUS_FINAL,11,21,Houston Astros,Philadelphia Phillies,2.0000000000,1.0000000000,1.0000000000,1,1,1,3,0,-1.5000000000,168,2.6800000000,1,1.5000000000,-193,1.5181347150,0,0,0.4984007358,0.5015992642,3.6080151171,2.1080151171,5.1080151171,0.3731343284,0.6587030717,0.1252664074,-0.1571038074,0.3357139718,-0.2385047439,1,3,0,0,0.6103437866,0.3896562134,20000.0000000000,10362.6943005181
28739,2025-06-27,2025,STATUS_FINAL,4,29,Boston Red Sox,Toronto Blue Jays,0.0000000000,9.0000000000,9.0000000000,0,2,1,0,1,-1.5000000000,158,2.5800000000,1,1.5000000000,-180,1.5555555556,0,0,0.4905621885,0.5094378115,3.6040783100,2.1040783100,5.1040783100,0.3875968992,0.6428571429,0.1029652893,-0.1334193314,0.2656504464,-0.2075411821,1,2,0,0,0.6222777169,0.3777222831,20000.0000000000,11111.1111111111
28746,2025-06-27,2025,STATUS_FINAL,13,30,Los Angeles Angels,Washington Nationals,9.0000000000,15.0000000000,6.0000000000,0,2,2,3,0,-1.5000000000,135,2.3500000000,1,1.5000000000,-160,1.6250000000,0,1,0.5248468175,0.4751531825,3.6708066885,2.1708066885,5.1708066885,0.4255319149,0.6153846154,0.0993149026,-0.1402314329,0.2333900211,-0.2278760784,6,0,0,0,0.6051468679,0.3948531321,20000.0000000000,12500.0000000000
29096,2025-06-28,2025,STATUS_FINAL,7,23,Cincinnati Reds,San Diego Padres,4.0000000000,6.0000000000,2.0000000000,0,1,1,1,0,-1.5000000000,132,2.3200000000,1,1.5000000000,-149,1.6711409396,0,0,0.4807357570,0.5192642430,3.5121690524,2.0121690524,5.0121690524,0.4310344828,0.5983935743,0.0497012742,-0.0791293313,0.1153069563,-0.1322362651,4,2,0,0,0.6113215050,0.3886784950,20000.0000000000,13422.8187919463
29609,2025-06-29,2025,STATUS_FINAL,11,5,Houston Astros,Chicago Cubs,2.0000000000,0.0000000000,2.0000000000,1,1,1,0,1,-1.5000000000,145,2.4500000000,1,1.5000000000,-175,1.5714285714,0,1,0.5043170643,0.4956829357,3.6356527187,2.1356527187,5.1356527187,0.4081632653,0.6363636364,0.0961537990,-0.1406807007,0.2355768076,-0.2210696725,2,1,1,0,0.6138662808,0.3861337192,20000.0000000000,-20000.0000000000
29605,2025-06-29,2025,STATUS_FINAL,7,23,Cincinnati Reds,San Diego Padres,3.0000000000,2.0000000000,1.0000000000,1,1,1,0,1,-1.5000000000,155,2.5500000000,1,1.5000000000,-190,1.5263157895,0,1,0.5019707769,0.4980292231,3.4813281723,1.9813281723,4.9813281723,0.3921568627,0.6551724138,0.1098139142,-0.1571431907,0.2800254812,-0.2398501332,4,2,0,0,0.6101766342,0.3898233658,20000.0000000000,10526.3157894737
30201,2025-07-01,2025,STATUS_FINAL,22,26,Pittsburgh Pirates,St. Louis Cardinals,1.0000000000,0.0000000000,1.0000000000,1,1,1,4,0,-1.5000000000,141,2.4100000000,1,1.5000000000,-161,1.6211180124,0,0,0.4561195414,0.5438804586,2.9947815295,1.4947815295,4.4947815295,0.4149377593,0.6168582375,0.0411817821,-0.0729777790,0.0992480948,-0.1183055920,6,2,0,0,0.6586764850,0.3413235150,20000.0000000000,12422.3602484472
30207,2025-07-01,2025,STATUS_FINAL,1,24,Arizona Diamondbacks,San Francisco Giants,8.0000000000,2.0000000000,6.0000000000,1,1,1,1,0,-1.5000000000,148,2.4800000000,1,1.5000000000,-174,1.5747126437,0,0,0.4966410260,0.5033589740,3.8658978911,2.3658978911,5.3658978911,0.4032258065,0.6350364964,0.0934152196,-0.1316775224,0.2316697445,-0.2073542594,1,1,1,0,0.5998457107,0.4001542893,20000.0000000000,-20000.0000000000
30268,2025-07-02,2025,STATUS_FINAL,18,16,New York Mets,Milwaukee Brewers,7.0000000000,3.0000000000,4.0000000000,1,3,3,0,0,-1.5000000000,155,2.5500000000,1,1.5000000000,-190,1.5263157895,0,0,0.4738080721,0.5261919279,3.6283962378,2.1283962378,5.1283962378,0.3921568627,0.6551724138,0.0816512094,-0.1289804859,0.2082105839,-0.1968649522,3,4,1,0,0.6333312912,0.3666687088,20000.0000000000,-20000.0000000000
30266,2025-07-02,2025,STATUS_FINAL,4,7,Boston Red Sox,Cincinnati Reds,4.0000000000,8.0000000000,4.0000000000,0,1,1,2,0,-1.5000000000,159,2.5900000000,1,1.5000000000,-183,1.5464480874,0,1,0.5122598428,0.4877401572,3.5472384763,2.0472384763,5.0472384763,0.3861003861,0.6466431095,0.1261594567,-0.1589029523,0.3267529928,-0.2457351667,2,3,0,0,0.6136452231,0.3863547769,20000.0000000000,10928.9617486339
30279,2025-07-02,2025,STATUS_FINAL,1,24,Arizona Diamondbacks,San Francisco Giants,5.0000000000,6.0000000000,1.0000000000,0,1,1,2,0,-1.5000000000,134,2.3400000000,1,1.5000000000,-162,1.6172839506,0,0,0.4999011623,0.5000988377,3.8233730558,2.3233730558,5.3233730558,0.4273504274,0.6183206107,0.0725507350,-0.1182217730,0.1697687198,-0.1911981761,2,1,0,0,0.6018152771,0.3981847229,20000.0000000000,12345.6790123457
30276,2025-07-02,2025,STATUS_FINAL,9,11,Colorado Rockies,Houston Astros,3.0000000000,5.0000000000,2.0000000000,0,1,1,0,2,1.5000000000,148,2.4800000000,1,-1.5000000000,-170,1.5882352941,0,0,0.4938814984,0.5061185016,3.9746976684,5.4746976684,2.4746976684,0.4032258065,0.6296296296,0.0906556919,-0.1235111280,0.2248261160,-0.1961647327,2,3,0,0,0.6148308106,0.3851691894,20000.0000000000,11764.7058823529
30274,2025-07-02,2025,STATUS_FINAL,28,3,Texas Rangers,Baltimore Orioles,6.0000000000,0.0000000000,6.0000000000,1,1,1,1,0,-1.5000000000,141,2.4100000000,1,1.5000000000,-160,1.6250000000,0,0,0.4828841874,0.5171158126,3.7324728418,2.2324728418,5.2324728418,0.4149377593,0.6153846154,0.0679464281,-0.0982688028,0.1637508917,-0.1596868046,3,3,1,0,0.6120593041,0.3879406959,20000.0000000000,-20000.0000000000
30490,2025-07-03,2025,STATUS_FINAL,18,16,New York Mets,Milwaukee Brewers,3.0000000000,2.0000000000,1.0000000000,1,1,1,0,1,-1.5000000000,134,2.3400000000,1,1.5000000000,-152,1.6578947368,0,0,0.4840896379,0.5159103621,3.6356109250,2.1356109250,5.1356109250,0.4273504274,0.6031746032,0.0567392105,-0.0872642410,0.1327697526,-0.1446749259,4,4,0,0,0.6170159459,0.3829840541,20000.0000000000,13157.8947368421
30589,2025-07-04,2025,STATUS_FINAL,18,19,New York Mets,New York Yankees,6.0000000000,5.0000000000,1.0000000000,1,1,1,1,0,-1.5000000000,155,2.5500000000,1,1.5000000000,-180,1.5555555556,0,0,0.4977894437,0.5022105563,3.7912198274,2.2912198274,5.2912198274,0.3921568627,0.6428571429,0.1056325810,-0.1406465866,0.2693630815,-0.2187835792,4,2,0,0,0.6026068925,0.3973931075,20000.0000000000,11111.1111111111
30596,2025-07-04,2025,STATUS_FINAL,23,28,San Diego Padres,Texas Rangers,3.0000000000,2.0000000000,1.0000000000,1,2,2,0,2,1.5000000000,-175,1.5714285714,0,-1.5000000000,154,2.5400000000,1,1,0.5367786460,0.4632213540,3.8531427268,5.3531427268,2.3531427268,0.6363636364,0.3937007874,-0.0995849903,0.0695205666,-0.1564906991,0.1765822391,1,4,1,1,0.3867529263,0.6132470737,20000.0000000000,11428.5714285714
30590,2025-07-04,2025,STATUS_FINAL,5,26,Chicago Cubs,St. Louis Cardinals,11.0000000000,3.0000000000,8.0000000000,1,1,2,3,0,-1.5000000000,149,2.4900000000,1,1.5000000000,-170,1.5882352941,0,1,0.5169373833,0.4830626167,3.4370544527,1.9370544527,4.9370544527,0.4016064257,0.6296296296,0.1153309576,-0.1465670129,0.2871740844,-0.2327829029,1,2,1,0,0.6115302594,0.3884697406,20000.0000000000,-20000.0000000000
31098,2025-07-05,2025,STATUS_FINAL,5,26,Chicago Cubs,St. Louis Cardinals,6.0000000000,8.0000000000,2.0000000000,0,1,1,4,0,-1.5000000000,145,2.4500000000,1,1.5000000000,-175,1.5714285714,0,1,0.5115779140,0.4884220860,3.5280755976,2.0280755976,5.0280755976,0.4081632653,0.6363636364,0.1034146487,-0.1479415503,0.2533658893,-0.2324795791,2,1,0,0,0.6075584212,0.3924415788,20000.0000000000,11428.5714285714
31395,2025-07-07,2025,STATUS_FINAL,12,22,Kansas City Royals,Pittsburgh Pirates,9.0000000000,3.0000000000,6.0000000000,1,1,1,1,0,-1.5000000000,145,2.4500000000,1,1.5000000000,-166,1.6024096386,0,1,0.5213256005,0.4786743995,3.6284993985,2.1284993985,5.1284993985,0.4081632653,0.6240601504,0.1131623352,-0.1453857509,0.2772477213,-0.2329675286,2,5,1,0,0.6065048652,0.3934951348,20000.0000000000,-20000.0000000000
31392,2025-07-07,2025,STATUS_FINAL,10,27,Detroit Tigers,Tampa Bay Rays,5.0000000000,1.0000000000,4.0000000000,1,1,1,3,1,1.5000000000,-182,1.5494505495,0,-1.5000000000,150,2.5000000000,1,0,0.4928718098,0.5071281902,3.4597801758,4.9597801758,1.9597801758,0.6453900709,0.4000000000,-0.1525182612,0.1071281902,-0.2363195036,0.2678204756,3,0,1,1,0.4080376827,0.5919623173,20000.0000000000,10989.0109890110
31684,2025-07-08,2025,STATUS_FINAL,19,25,New York Yankees,Seattle Mariners,10.0000000000,3.0000000000,7.0000000000,1,2,2,1,3,-1.5000000000,161,2.6100000000,1,1.5000000000,-183,1.5464480874,0,1,0.5145203454,0.4854796546,3.4670346134,1.9670346134,4.9670346134,0.3831417625,0.6466431095,0.1313785829,-0.1611634549,0.3428981014,-0.2492309166,2,2,1,0,0.6185188582,0.3814811418,20000.0000000000,-20000.0000000000
31685,2025-07-08,2025,STATUS_FINAL,10,27,Detroit Tigers,Tampa Bay Rays,4.0000000000,2.0000000000,2.0000000000,1,1,1,4,0,-1.5000000000,168,2.6800000000,1,1.5000000000,-192,1.5208333333,0,0,0.4858764580,0.5141235420,3.3515698501,1.8515698501,4.8515698501,0.3731343284,0.6575342466,0.1127421297,-0.1434107046,0.3021489075,-0.2181037799,3,0,1,0,0.6210500143,0.3789499857,20000.0000000000,-20000.0000000000
31694,2025-07-08,2025,STATUS_FINAL,24,21,San Francisco Giants,Philadelphia Phillies,4.0000000000,3.0000000000,1.0000000000,1,1,1,3,0,-1.5000000000,136,2.3600000000,1,1.5000000000,-154,1.6493506494,0,0,0.4657845100,0.5342154900,3.3720872746,1.8720872746,4.8720872746,0.4237288136,0.6062992126,0.0420556965,-0.0720837226,0.0992514437,-0.1188913347,1,4,0,0,0.6269147507,0.3730852493,20000.0000000000,12987.0129870130
32001,2025-07-09,2025,STATUS_FINAL,19,25,New York Yankees,Seattle Mariners,9.0000000000,6.0000000000,3.0000000000,1,1,1,2,0,-1.5000000000,122,2.2200000000,1,1.5000000000,-144,1.6944444444,0,0,0.4981209940,0.5018790060,3.4724615637,1.9724615637,4.9724615637,0.4504504505,0.5901639344,0.0476705436,-0.0882849285,0.1058286068,-0.1495939066,2,2,1,0,0.5917835575,0.4082164425,20000.0000000000,-20000.0000000000
32002,2025-07-09,2025,STATUS_FINAL,10,27,Detroit Tigers,Tampa Bay Rays,3.0000000000,7.0000000000,4.0000000000,0,1,1,5,0,-1.5000000000,146,2.4600000000,1,1.5000000000,-165,1.6060606061,0,0,0.4806831013,0.5193168987,3.3963344458,1.8963344458,4.8963344458,0.4065040650,0.6226415094,0.0741790363,-0.1033246107,0.1824804292,-0.1659455869,4,0,0,0,0.6163604244,0.3836395756,20000.0000000000,12121.2121212121
32569,2025-07-11,2025,STATUS_FINAL,10,25,Detroit Tigers,Seattle Mariners,3.0000000000,12.0000000000,9.0000000000,0,2,1,0,0,-1.5000000000,-128,1.7812500000,0,1.5000000000,113,2.1300000000,1,0,0.4874899532,0.5125100468,3.6095187844,2.1095187844,5.1095187844,0.5614035088,0.4694835681,-0.0739135556,0.0430264788,-0.1316585209,0.0916463998,3,2,0,1,0.3951069262,0.6048930738,20000.0000000000,-20000.0000000000
32575,2025-07-11,2025,STATUS_FINAL,11,28,Houston Astros,Texas Rangers,3.0000000000,7.0000000000,4.0000000000,0,2,1,0,1,-1.5000000000,165,2.6500000000,1,1.5000000000,-188,1.5319148936,0,1,0.5033447997,0.4966552003,3.6322822725,2.1322822725,5.1322822725,0.3773584906,0.6527777778,0.1259863091,-0.1561225774,0.3338637191,-0.2391665016,1,2,0,0,0.6207469687,0.3792530313,20000.0000000000,10638.2978723404
32578,2025-07-11,2025,STATUS_FINAL,24,14,San Francisco Giants,Los Angeles Dodgers,8.0000000000,7.0000000000,1.0000000000,1,2,2,0,0,-1.5000000000,156,2.5600000000,1,1.5000000000,-180,1.5555555556,0,0,0.4338289083,0.5661710917,3.9236225361,2.4236225361,5.4236225361,0.3906250000,0.6428571429,0.0432039083,-0.0766860511,0.1106020052,-0.1192894129,1,2,0,0,0.6095474085,0.3904525915,20000.0000000000,11111.1111111111
33251,2025-07-13,2025,STATUS_FINAL,26,2,St. Louis Cardinals,Atlanta Braves,5.0000000000,4.0000000000,1.0000000000,1,1,1,0,2,-1.5000000000,125,2.2500000000,1,1.5000000000,-145,1.6896551724,0,0,0.4931347803,0.5068652197,3.6370582102,2.1370582102,5.1370582102,0.4444444444,0.5918367347,0.0486903359,-0.0849715150,0.1095532557,-0.1435725599,4,1,0,0,0.6106891225,0.3893108775,20000.0000000000,13793.1034482759
